date,qu,qd
1992-07-19,-10.13,31.00
1992-07-20,-199.79,47.00
1992-07-21,-62.20,19.00
1992-07-22,-88.76,19.00
1992-07-23,-116.28,18.00
1992-07-24,-62.58,16.00
1992-07-25,-117.62,15.00
1992-07-26,-115.83,18.00
1992-07-27,-69.55,19.00
1992-07-28,-71.97,17.00
1992-07-29,-76.74,16.00
1992-07-30,-110.29,15.00
1992-07-31,-135.48,19.00
1992-08-01,-146.59,19.00
1992-08-02,-154.16,23.00
1992-08-03,-107.84,22.00
1992-08-04,-103.86,22.00
1992-08-05,-118.56,25.00
1992-08-06,-113.64,24.00
1992-08-07,-148.69,23.00
1992-08-08,-143.94,19.00
1992-08-09,-142.38,17.00
1992-08-10,-98.77,18.00
1992-08-11,-100.38,20.00
1992-08-12,-93.37,21.00
1992-08-13,-91.11,20.00
1992-08-14,-93.73,21.00
1992-08-15,-158.74,18.00
1992-08-16,-154.83,20.00
1992-08-17,-89.18,20.00
1992-08-18,-93.53,18.00
1992-08-19,-79.99,16.00
1992-08-20,-77.50,15.01
1992-08-21,-95.44,18.00
1992-08-22,-151.79,24.00
1992-08-23,-116.16,26.00
1992-08-24,-86.26,25.00
1992-08-25,-119.18,21.00
1992-08-26,-163.87,19.00
1992-08-27,-189.39,18.00
1992-08-28,-63.05,19.00
1992-08-29,6.53,17.00
1992-08-30,3.48,15.00
1992-08-31,12.26,17.00
1992-09-01,15.60,14.00
1992-09-02,11.00,11.00
1992-09-03,14.54,13.00
1992-09-04,13.00,13.00
1992-09-05,14.11,13.00
1992-09-06,13.00,13.00
1992-09-07,13.00,13.00
1992-09-08,12.01,12.01
1992-09-09,11.49,11.00
1992-09-10,10.00,10.00
1992-09-11,10.51,11.00
1992-09-12,8.89,10.00
1992-09-13,10.41,13.00
1992-09-14,9.25,14.00
1992-09-15,4.45,12.00
1992-09-16,4.26,14.00
1992-09-17,8.75,15.00
1992-09-18,6.80,13.00
1992-09-19,4.50,12.00
1992-09-20,8.22,14.00
1992-09-21,8.80,15.00
1992-09-22,6.97,15.00
1992-09-23,7.38,14.00
1992-09-24,10.21,16.00
1992-09-25,9.33,16.00
1992-09-26,8.32,15.00
1992-09-27,7.29,14.00
1992-09-28,5.85,13.00
1992-09-29,4.85,12.00
1992-09-30,8.95,13.00
1992-10-01,25.58,26.00
1992-10-02,17.11,18.00
1992-10-03,12.05,13.00
1992-10-04,10.21,12.00
1992-10-05,8.79,11.00
1992-10-06,8.32,11.00
1992-10-07,7.81,9.60
1992-10-08,6.27,9.00
1992-10-09,7.49,9.70
1992-10-10,8.23,9.60
1992-10-11,8.21,10.00
1992-10-12,7.79,10.00
1992-10-13,7.76,9.60
1992-10-14,7.83,9.60
1992-10-15,8.70,10.00
1992-10-16,9.23,11.00
1992-10-17,9.23,11.00
1992-10-18,8.23,10.00
1992-10-19,8.55,9.90
1992-10-20,10.11,11.00
1992-10-21,19.53,20.00
1992-10-22,8.34,11.00
1992-10-23,8.70,10.00
1992-10-24,8.64,10.00
1992-10-25,8.13,9.90
1992-10-26,8.65,10.00
1992-10-27,9.11,10.00
1992-10-28,11.12,12.00
1992-10-29,16.58,17.00
1992-10-30,35.00,35.00
1992-10-31,21.00,21.00
1992-11-01,50.19,48.00
1992-11-02,26.88,26.00
1992-11-03,20.36,19.00
1992-11-04,17.00,17.00
1992-11-05,17.47,17.00
1992-11-06,19.30,18.00
1992-11-07,18.47,18.00
1992-11-08,17.42,17.00
1992-11-09,18.35,17.00
1992-11-10,18.42,18.00
1992-11-11,18.47,18.00
1992-11-12,18.88,18.00
1992-11-13,17.89,17.00
1992-11-14,16.00,16.00
1992-11-15,16.89,16.00
1992-11-16,17.88,17.00
1992-11-17,19.77,18.00
1992-11-18,17.89,17.00
1992-11-19,48.24,25.00
1992-11-20,22.68,20.00
1992-11-21,30.26,28.00
1992-11-22,47.16,44.00
1992-11-23,53.46,28.00
1992-11-24,25.02,21.00
1992-11-25,251.13,19.00
1992-11-26,19.10,18.00
1992-11-27,19.09,18.00
1992-11-28,22.20,20.00
1992-11-29,21.61,20.00
1992-11-30,22.94,19.00
1992-12-01,97.01,19.00
1992-12-02,74.25,20.00
1992-12-03,60.69,20.00
1992-12-04,55.53,18.00
1992-12-05,19.22,18.00
1992-12-06,21.07,18.00
1992-12-07,84.02,20.00
1992-12-08,138.92,56.00
1992-12-09,159.05,88.00
1992-12-10,249.19,216.00
1992-12-11,143.38,105.00
1992-12-12,114.30,61.00
1992-12-13,92.34,42.00
1992-12-14,77.45,34.00
1992-12-15,96.29,32.00
1992-12-16,88.59,31.00
1992-12-17,93.34,41.00
1992-12-18,88.65,34.00
1992-12-19,34.01,30.00
1992-12-20,38.87,34.00
1992-12-21,126.11,36.00
1992-12-22,115.31,34.00
1992-12-23,85.67,30.00
1992-12-24,64.26,28.00
1992-12-25,30.37,27.00
1992-12-26,44.18,26.00
1992-12-27,84.34,29.00
1992-12-28,149.67,43.00
1992-12-29,117.20,34.00
1992-12-30,85.08,31.00
1992-12-31,96.96,51.00
1993-01-01,91.36,76.00
1993-01-02,62.27,46.00
1993-01-03,84.65,37.00
1993-01-04,136.38,40.00
1993-01-05,117.05,35.00
1993-01-06,95.17,32.00
1993-01-07,102.23,35.00
1993-01-08,129.81,61.00
1993-01-09,111.92,61.00
1993-01-10,97.50,52.00
1993-01-11,87.28,44.00
1993-01-12,82.25,40.00
1993-01-13,94.40,38.00
1993-01-14,135.84,58.00
1993-01-15,140.02,59.00
1993-01-16,131.74,51.00
1993-01-17,119.63,43.00
1993-01-18,111.57,38.00
1993-01-19,124.82,36.00
1993-01-20,1645.53,986.00
1993-01-21,1028.39,577.00
1993-01-22,1330.64,896.00
1993-01-23,422.97,263.00
1993-01-24,291.67,174.00
1993-01-25,244.62,145.00
1993-01-26,221.02,123.00
1993-01-27,205.45,107.00
1993-01-28,186.46,98.00
1993-01-29,179.91,89.00
1993-01-30,164.38,81.00
1993-01-31,159.51,76.00
1993-02-01,153.35,72.00
1993-02-02,153.38,72.00
1993-02-03,169.15,81.00
1993-02-04,185.42,88.00
1993-02-05,245.36,111.00
1993-02-06,251.24,121.00
1993-02-07,231.33,111.00
1993-02-08,226.42,112.00
1993-02-09,249.97,113.00
1993-02-10,238.37,104.00
1993-02-11,235.80,101.00
1993-02-12,194.02,84.00
1993-02-13,167.52,69.00
1993-02-14,163.72,64.00
1993-02-15,149.98,60.00
1993-02-16,132.91,52.00
1993-02-17,131.70,45.00
1993-02-18,124.56,44.00
1993-02-19,142.36,52.00
1993-02-20,155.82,72.00
1993-02-21,150.20,70.00
1993-02-22,147.34,66.00
1993-02-23,313.33,199.00
1993-02-24,242.75,144.00
1993-02-25,160.18,75.00
1993-02-26,146.98,61.00
1993-02-27,132.53,55.00
1993-02-28,134.73,55.00
1993-03-01,148.65,63.00
1993-03-02,196.71,85.00
1993-03-03,294.04,146.00
1993-03-04,260.12,123.00
1993-03-05,248.81,107.00
1993-03-06,255.25,101.00
1993-03-07,275.41,113.00
1993-03-08,298.79,121.00
1993-03-09,324.71,127.00
1993-03-10,381.12,137.00
1993-03-11,396.83,144.00
1993-03-12,306.40,121.00
1993-03-13,333.92,119.00
1993-03-14,360.58,135.00
1993-03-15,401.39,135.00
1993-03-16,437.24,142.00
1993-03-17,684.00,208.00
1993-03-18,521.74,159.00
1993-03-19,417.99,125.00
1993-03-20,327.54,113.00
1993-03-21,305.11,104.00
1993-03-22,267.40,91.00
1993-03-23,368.73,129.00
1993-03-24,466.32,177.00
1993-03-25,401.38,156.00
1993-03-26,284.32,115.00
1993-03-27,275.62,99.00
1993-03-28,247.75,92.00
1993-03-29,231.40,88.00
1993-03-30,226.81,95.00
1993-03-31,230.26,92.00
1993-04-01,228.61,98.00
1993-04-02,213.65,93.00
1993-04-03,252.44,104.00
1993-04-04,494.11,290.00
1993-04-05,433.95,217.00
1993-04-06,350.42,153.00
1993-04-07,327.30,139.00
1993-04-08,310.09,150.00
1993-04-09,377.99,180.00
1993-04-10,341.20,172.00
1993-04-11,315.55,159.00
1993-04-12,270.90,136.00
1993-04-13,263.67,136.00
1993-04-14,243.02,136.00
1993-04-15,233.74,138.00
1993-04-16,232.58,126.00
1993-04-17,297.40,156.00
1993-04-18,383.00,223.00
1993-04-19,346.62,175.00
1993-04-20,239.83,128.00
1993-04-21,247.96,121.00
1993-04-22,228.28,127.00
1993-04-23,215.94,133.00
1993-04-24,234.53,140.00
1993-04-25,223.76,126.00
1993-04-26,228.25,115.00
1993-04-27,182.53,103.00
1993-04-28,185.44,98.00
1993-04-29,167.62,96.00
1993-04-30,151.74,95.00
1993-05-01,154.06,89.00
1993-05-02,145.43,96.00
1993-05-03,226.79,135.00
1993-05-04,213.49,133.00
1993-05-05,187.50,107.00
1993-05-06,179.81,118.00
1993-05-07,171.01,123.00
1993-05-08,150.60,131.00
1993-05-09,136.09,116.00
1993-05-10,132.00,108.00
1993-05-11,88.00,112.00
1993-05-12,82.16,114.00
1993-05-13,107.92,104.00
1993-05-14,88.08,92.00
1993-05-15,35.32,75.00
1993-05-16,29.39,73.00
1993-05-17,22.34,76.00
1993-05-18,26.87,65.00
1993-05-19,114.36,80.00
1993-05-20,198.79,110.00
1993-05-21,159.09,115.00
1993-05-22,125.60,106.00
1993-05-23,80.24,92.00
1993-05-24,45.32,85.00
1993-05-25,55.16,87.00
1993-05-26,45.40,84.00
1993-05-27,38.34,84.00
1993-05-28,58.63,101.00
1993-05-29,79.17,106.00
1993-05-30,161.00,153.00
1993-05-31,722.14,537.00
1993-06-01,337.62,222.00
1993-06-02,237.37,134.00
1993-06-03,234.45,135.00
1993-06-04,383.91,217.00
1993-06-05,1135.42,837.00
1993-06-06,524.26,359.00
1993-06-07,841.61,656.00
1993-06-08,428.55,304.00
1993-06-09,289.97,203.00
1993-06-10,-996.18,155.00
1993-06-11,203.85,124.00
1993-06-12,209.87,110.00
1993-06-13,129.60,113.00
1993-06-14,113.00,113.00
1993-06-15,52.31,85.00
1993-06-16,54.00,78.00
1993-06-17,37.07,65.00
1993-06-18,24.16,56.00
1993-06-19,5.99,54.00
1993-06-20,-13.60,54.00
1993-06-21,-28.37,51.00
1993-06-22,-27.86,52.00
1993-06-23,-10.98,48.00
1993-06-24,-11.20,50.00
1993-06-25,-23.72,45.00
1993-06-26,-29.96,43.00
1993-06-27,-28.72,48.00
1993-06-28,-4.43,53.00
1993-06-29,-54.46,44.00
1993-06-30,-8.86,33.00
1993-07-01,-48.25,35.00
1993-07-02,-68.21,49.00
1993-07-03,-60.29,53.00
1993-07-04,-78.23,39.00
1993-07-05,-75.47,45.00
1993-07-06,-65.82,47.00
1993-07-07,-85.62,34.00
1993-07-08,-83.83,28.00
1993-07-09,-96.59,34.00
1993-07-10,-87.32,32.00
1993-07-11,-109.38,36.00
1993-07-12,-111.79,33.00
1993-07-13,-97.70,31.00
1993-07-14,-128.12,34.00
1993-07-15,-116.09,37.00
1993-07-16,-108.05,34.00
1993-07-17,-93.41,31.00
1993-07-18,-209.45,35.00
1993-07-19,-168.53,41.00
1993-07-20,-84.40,42.00
1993-07-21,-119.76,39.00
1993-07-22,-43.03,75.00
1993-07-23,21.80,136.00
1993-07-24,-10.31,83.00
1993-07-25,-35.98,49.00
1993-07-26,-54.38,41.00
1993-07-27,-69.05,43.00
1993-07-28,-95.50,39.00
1993-07-29,-114.74,33.00
1993-07-30,-134.17,32.00
1993-07-31,-147.54,27.00
1993-08-01,-137.71,29.00
1993-08-02,-120.09,42.00
1993-08-03,-142.35,31.00
1993-08-04,-87.58,24.00
1993-08-05,-218.63,28.00
1993-08-06,-101.41,24.00
1993-08-07,-94.91,23.00
1993-08-08,-251.65,26.00
1993-08-09,-134.14,30.00
1993-08-10,-130.46,30.00
1993-08-11,-159.77,29.00
1993-08-12,-160.73,32.00
1993-08-13,-170.15,35.00
1993-08-14,-157.69,39.00
1993-08-15,-25.09,141.00
1993-08-16,-70.97,89.00
1993-08-17,-108.20,66.00
1993-08-18,-99.36,63.00
1993-08-19,-78.81,85.00
1993-08-20,-14.00,104.00
1993-08-21,-8.94,92.00
1993-08-22,-18.97,74.00
1993-08-23,-48.49,62.00
1993-08-24,-53.76,54.00
1993-08-25,-60.97,46.00
1993-08-26,-84.23,35.00
1993-08-27,-100.77,34.00
1993-08-28,-120.22,34.00
1993-08-29,-122.94,40.00
1993-08-30,-113.87,35.00
1993-08-31,-137.30,30.00
1993-09-01,-141.31,34.00
1993-09-02,-143.49,35.00
1993-09-03,-142.15,37.00
1993-09-04,-121.97,42.00
1993-09-05,-122.95,45.00
1993-09-06,-100.52,63.00
1993-09-07,-90.37,66.00
1993-09-08,-80.32,61.00
1993-09-09,-104.57,48.00
1993-09-10,-109.13,42.00
1993-09-11,-131.68,38.00
1993-09-12,-120.28,40.00
1993-09-13,-110.34,43.00
1993-09-14,-102.35,45.00
1993-09-15,-99.84,44.00
1993-09-16,-92.00,41.00
1993-09-17,-82.85,47.00
1993-09-18,-78.78,44.00
1993-09-19,-71.12,46.00
1993-09-20,-75.22,45.00
1993-09-21,-71.62,41.00
1993-09-22,-78.22,45.00
1993-09-23,-86.76,43.00
1993-09-24,-83.50,40.00
1993-09-25,-91.01,37.00
1993-09-26,-89.78,37.00
1993-09-27,-106.30,36.00
1993-09-28,-115.47,30.00
1993-09-29,-109.06,36.00
1993-09-30,-22.66,38.00
1993-10-01,21.25,30.00
1993-10-02,16.45,25.00
1993-10-03,9.83,22.00
1993-10-04,7.76,21.00
1993-10-05,10.97,21.00
1993-10-06,16.58,25.00
1993-10-07,11.17,21.00
1993-10-08,7.97,18.00
1993-10-09,7.97,18.00
1993-10-10,7.97,18.00
1993-10-11,18.98,24.00
1993-10-12,20.58,29.00
1993-10-13,21.39,28.00
1993-10-14,13.38,20.00
1993-10-15,50.00,50.00
1993-10-16,49.00,49.00
1993-10-17,39.60,38.00
1993-10-18,36.00,36.00
1993-10-19,37.60,36.00
1993-10-20,34.00,34.00
1993-10-21,33.00,33.00
1993-10-22,30.00,30.00
1993-10-23,29.00,29.00
1993-10-24,28.00,28.00
1993-10-25,25.80,24.00
1993-10-26,21.20,23.00
1993-10-27,16.99,22.00
1993-10-28,21.39,23.00
1993-10-29,26.41,23.00
1993-10-30,18.59,22.00
1993-10-31,20.40,22.00
1993-11-01,19.20,21.00
1993-11-02,20.40,22.00
1993-11-03,22.00,22.00
1993-11-04,22.00,22.00
1993-11-05,22.00,22.00
1993-11-06,23.00,23.00
1993-11-07,22.00,22.00
1993-11-08,22.00,22.00
1993-11-09,21.00,21.00
1993-11-10,24.41,21.00
1993-11-11,22.00,22.00
1993-11-12,23.00,23.00
1993-11-13,22.00,22.00
1993-11-14,18.59,22.00
1993-11-15,25.41,22.00
1993-11-16,23.60,22.00
1993-11-17,23.00,23.00
1993-11-18,26.61,25.00
1993-11-19,24.00,24.00
1993-11-20,24.00,24.00
1993-11-21,26.80,25.00
1993-11-22,30.60,29.00
1993-11-23,30.00,30.00
1993-11-24,21.40,23.00
1993-11-25,17.20,19.00
1993-11-26,13.98,19.00
1993-11-27,24.02,19.00
1993-11-28,19.00,19.00
1993-11-29,41.82,35.00
1993-11-30,49.62,43.00
1993-12-01,32.41,29.00
1993-12-02,27.00,27.00
1993-12-03,28.21,25.00
1993-12-04,39.42,31.00
1993-12-05,29.21,26.00
1993-12-06,29.02,24.00
1993-12-07,60.09,30.00
1993-12-08,213.82,125.00
1993-12-09,92.64,72.00
1993-12-10,65.30,53.00
1993-12-11,199.36,95.00
1993-12-12,131.76,70.00
1993-12-13,59.56,47.00
1993-12-14,127.97,43.00
1993-12-15,132.59,41.00
1993-12-16,91.15,37.00
1993-12-17,113.85,32.00
1993-12-18,33.77,30.00
1993-12-19,32.77,29.00
1993-12-20,109.92,29.00
1993-12-21,108.44,27.00
1993-12-22,111.28,27.00
1993-12-23,110.34,26.00
1993-12-24,26.00,26.00
1993-12-25,43.27,26.00
1993-12-26,86.16,27.00
1993-12-27,127.30,26.00
1993-12-28,106.61,27.00
1993-12-29,95.78,26.00
1993-12-30,89.64,27.00
1993-12-31,33.98,28.00
1994-01-01,56.72,29.00
1994-01-02,81.54,28.00
1994-01-03,128.98,28.00
1994-01-04,114.51,32.00
1994-01-05,116.32,36.00
1994-01-06,88.83,36.00
1994-01-07,116.81,33.00
1994-01-08,51.36,39.00
1994-01-09,60.48,36.00
1994-01-10,130.61,33.00
1994-01-11,115.65,31.00
1994-01-12,114.65,30.00
1994-01-13,106.46,29.00
1994-01-14,80.54,29.00
1994-01-15,33.43,29.00
1994-01-16,58.19,28.00
1994-01-17,82.97,27.00
1994-01-18,126.96,26.00
1994-01-19,101.69,27.00
1994-01-20,96.94,26.00
1994-01-21,106.84,26.00
1994-01-22,38.12,27.00
1994-01-23,56.86,30.00
1994-01-24,145.26,44.00
1994-01-25,137.53,44.00
1994-01-26,119.73,40.00
1994-01-27,122.67,35.00
1994-01-28,88.25,30.00
1994-01-29,33.75,27.00
1994-01-30,50.36,27.00
1994-01-31,118.90,26.00
1994-02-01,104.61,24.00
1994-02-02,106.91,24.00
1994-02-03,80.80,24.00
1994-02-04,82.82,23.00
1994-02-05,27.96,23.00
1994-02-06,34.95,23.00
1994-02-07,121.20,25.00
1994-02-08,104.29,25.00
1994-02-09,106.51,24.00
1994-02-10,115.54,43.00
1994-02-11,93.80,38.00
1994-02-12,32.70,28.00
1994-02-13,41.69,27.00
1994-02-14,127.28,26.00
1994-02-15,110.19,26.00
1994-02-16,115.57,26.00
1994-02-17,44.59,32.00
1994-02-18,128.68,35.00
1994-02-19,41.13,31.00
1994-02-20,50.73,28.00
1994-02-21,84.13,31.00
1994-02-22,131.10,29.00
1994-02-23,117.69,28.00
1994-02-24,120.49,28.00
1994-02-25,134.93,36.00
1994-02-26,82.10,51.00
1994-02-27,97.35,58.00
1994-02-28,179.55,54.00
1994-03-01,158.59,50.00
1994-03-02,156.33,50.00
1994-03-03,157.15,50.00
1994-03-04,133.14,47.00
1994-03-05,98.04,44.00
1994-03-06,93.09,42.00
1994-03-07,145.47,39.00
1994-03-08,128.64,36.00
1994-03-09,127.16,34.00
1994-03-10,120.79,35.00
1994-03-11,102.87,36.00
1994-03-12,40.81,30.00
1994-03-13,48.59,29.00
1994-03-14,136.23,22.00
1994-03-15,107.46,26.00
1994-03-16,141.48,46.00
1994-03-17,119.95,38.00
1994-03-18,115.95,39.00
1994-03-19,51.49,40.00
1994-03-20,70.55,42.00
1994-03-21,135.15,38.00
1994-03-22,113.92,22.00
1994-03-23,105.07,24.00
1994-03-24,99.89,16.00
1994-03-25,51.54,11.00
1994-03-26,20.64,15.00
1994-03-27,36.26,13.00
1994-03-28,108.94,12.00
1994-03-29,85.50,15.00
1994-03-30,189.48,92.00
1994-03-31,128.03,69.00
1994-04-01,109.07,52.00
1994-04-02,42.85,37.00
1994-04-03,53.07,26.00
1994-04-04,125.07,23.00
1994-04-05,83.85,18.00
1994-04-06,113.85,32.00
1994-04-07,117.07,35.00
1994-04-08,86.88,23.00
1994-04-09,35.22,20.00
1994-04-10,46.51,22.00
1994-04-11,121.64,24.00
1994-04-12,90.93,23.00
1994-04-13,41.49,23.00
1994-04-14,66.97,33.00
1994-04-15,14.51,33.00
1994-04-16,-4.55,23.00
1994-04-17,2.53,18.00
1994-04-18,24.00,24.00
1994-04-19,22.58,29.00
1994-04-20,7.51,26.00
1994-04-21,-0.53,24.00
1994-04-22,-3.93,24.00
1994-04-23,-63.41,28.00
1994-04-24,-37.41,48.00
1994-04-25,20.83,42.00
1994-04-26,19.80,38.00
1994-04-27,36.00,36.00
1994-04-28,43.29,34.00
1994-04-29,25.66,29.00
1994-04-30,-6.68,39.00
1994-05-01,-24.47,33.00
1994-05-02,19.00,34.00
1994-05-03,18.93,31.00
1994-05-04,32.92,30.00
1994-05-05,40.92,38.00
1994-05-06,112.30,70.00
1994-05-07,27.92,49.00
1994-05-08,-6.14,33.00
1994-05-09,24.85,34.00
1994-05-10,2.15,23.00
1994-05-11,-4.00,26.00
1994-05-12,-22.85,28.00
1994-05-13,-15.29,33.00
1994-05-14,-70.60,31.00
1994-05-15,-65.35,35.00
1994-05-16,1.63,34.00
1994-05-17,8.38,35.00
1994-05-18,-6.36,35.00
1994-05-19,-2.24,42.00
1994-05-20,1.95,55.00
1994-05-21,-6.26,66.00
1994-05-22,-18.26,54.00
1994-05-23,25.74,49.00
1994-05-24,15.73,39.00
1994-05-25,-13.54,27.00
1994-05-26,-5.18,35.00
1994-05-27,-3.15,37.00
1994-05-28,-58.35,36.00
1994-05-29,-66.07,37.00
1994-05-30,-63.20,36.00
1994-05-31,-19.47,37.00
1994-06-01,-19.68,45.00
1994-06-02,-14.87,44.00
1994-06-03,-30.32,37.00
1994-06-04,-71.42,37.00
1994-06-05,-59.23,35.00
1994-06-06,8.42,53.00
1994-06-07,12.48,59.00
1994-06-08,-11.14,38.00
1994-06-09,40.97,33.00
1994-06-10,-30.11,27.00
1994-06-11,-86.88,28.00
1994-06-12,-81.48,32.00
1994-06-13,-32.09,38.00
1994-06-14,-6.05,29.00
1994-06-15,-40.09,30.00
1994-06-16,-62.06,31.00
1994-06-17,-77.17,34.00
1994-06-18,-132.32,31.00
1994-06-19,-119.83,29.00
1994-06-20,-71.45,29.00
1994-06-21,-69.48,28.00
1994-06-22,-87.66,25.00
1994-06-23,-96.32,25.00
1994-06-24,-103.18,28.00
1994-06-25,-162.73,33.00
1994-06-26,-109.61,34.00
1994-06-27,-68.61,33.00
1994-06-28,-54.41,30.00
1994-06-29,-94.72,28.00
1994-06-30,-115.17,30.00
1994-07-01,-115.13,34.00
1994-07-02,-108.82,33.00
1994-07-03,-112.67,35.00
1994-07-04,-110.95,35.00
1994-07-05,-105.28,34.00
1994-07-06,-89.25,36.00
1994-07-07,-89.93,31.00
1994-07-08,-111.30,26.00
1994-07-09,-113.05,27.00
1994-07-10,-128.15,31.00
1994-07-11,-127.91,28.00
1994-07-12,-81.53,27.00
1994-07-13,-88.82,32.00
1994-07-14,-117.90,30.00
1994-07-15,-98.65,34.00
1994-07-16,-92.26,40.00
1994-07-17,-96.05,35.00
1994-07-18,-97.92,34.00
1994-07-19,-95.10,32.00
1994-07-20,-106.32,31.00
1994-07-21,-102.98,29.00
1994-07-22,-112.82,31.00
1994-07-23,-143.44,32.00
1994-07-24,-130.06,28.00
1994-07-25,-95.40,29.00
1994-07-26,-78.24,28.00
1994-07-27,-105.92,30.00
1994-07-28,-112.52,29.00
1994-07-29,-110.52,32.00
1994-07-30,-100.67,35.00
1994-07-31,-100.86,31.00
1994-08-01,-94.26,31.00
1994-08-02,-94.16,29.00
1994-08-03,-89.45,28.00
1994-08-04,-80.35,26.00
1994-08-05,-94.22,26.00
1994-08-06,-135.45,27.00
1994-08-07,-131.20,29.00
1994-08-08,-90.26,33.00
1994-08-09,-46.68,32.00
1994-08-10,-86.63,34.00
1994-08-11,-86.61,33.00
1994-08-12,-85.71,34.00
1994-08-13,-86.23,32.00
1994-08-14,-94.76,27.00
1994-08-15,-84.14,26.00
1994-08-16,-75.90,22.00
1994-08-17,-81.43,20.00
1994-08-18,-82.37,21.00
1994-08-19,-93.05,24.00
1994-08-20,-115.04,23.00
1994-08-21,-114.37,22.00
1994-08-22,-92.12,22.00
1994-08-23,-73.47,23.00
1994-08-24,-84.61,25.00
1994-08-25,-107.36,29.00
1994-08-26,-97.90,28.00
1994-08-27,-144.19,29.00
1994-08-28,-141.55,32.00
1994-08-29,-145.01,32.00
1994-08-30,-122.95,24.00
1994-08-31,-156.92,23.00
1994-09-01,-73.62,21.00
1994-09-02,65.60,21.00
1994-09-03,37.07,22.00
1994-09-04,41.32,24.00
1994-09-05,44.61,24.00
1994-09-06,63.01,20.00
1994-09-07,39.60,19.00
1994-09-08,39.97,17.00
1994-09-09,114.77,20.00
1994-09-10,52.94,25.00
1994-09-11,48.49,23.00
1994-09-12,77.13,19.00
1994-09-13,47.59,18.00
1994-09-14,25.70,16.00
1994-09-15,97.70,14.00
1994-09-16,77.52,13.00
1994-09-17,42.25,13.00
1994-09-18,41.11,12.00
1994-09-19,37.90,11.00
1994-09-20,34.02,10.00
1994-09-21,67.05,11.00
1994-09-22,39.11,12.00
1994-09-23,35.39,11.00
1994-09-24,33.80,11.00
1994-09-25,34.81,11.00
1994-09-26,28.13,12.00
1994-09-27,4.51,11.00
1994-09-28,72.88,43.00
1994-09-29,24.13,29.00
1994-09-30,15.38,17.00
1994-10-01,13.00,13.00
1994-10-02,9.38,11.00
1994-10-03,15.86,15.00
1994-10-04,16.36,22.00
1994-10-05,14.00,14.00
1994-10-06,35.39,12.00
1994-10-07,12.00,12.00
1994-10-08,11.00,11.00
1994-10-09,7.76,11.00
1994-10-10,7.31,9.80
1994-10-11,33.39,10.00
1994-10-12,31.42,11.00
1994-10-13,9.91,14.00
1994-10-14,13.91,18.00
1994-10-15,15.91,20.00
1994-10-16,11.10,16.00
1994-10-17,12.75,16.00
1994-10-18,11.23,16.00
1994-10-19,9.37,15.00
1994-10-20,9.36,15.00
1994-10-21,10.90,15.00
1994-10-22,8.37,14.00
1994-10-23,9.37,15.00
1994-10-24,10.75,14.00
1994-10-25,9.23,14.00
1994-10-26,10.76,14.00
1994-10-27,15.76,15.00
1994-10-28,23.00,23.00
1994-10-29,8.75,16.00
1994-10-30,12.75,16.00
1994-10-31,15.47,17.00
1994-11-01,70.01,66.00
1994-11-02,42.39,40.00
1994-11-03,25.86,25.00
1994-11-04,69.41,59.00
1994-11-05,62.62,61.00
1994-11-06,32.62,31.00
1994-11-07,46.37,31.00
1994-11-08,24.62,23.00
1994-11-09,93.03,81.00
1994-11-10,80.67,43.00
1994-11-11,32.66,31.00
1994-11-12,34.09,30.00
1994-11-13,29.44,27.00
1994-11-14,51.94,24.00
1994-11-15,64.63,23.00
1994-11-16,83.58,33.00
1994-11-17,97.03,50.00
1994-11-18,110.39,38.00
1994-11-19,36.49,33.00
1994-11-20,68.25,53.00
1994-11-21,127.70,41.00
1994-11-22,108.72,35.00
1994-11-23,106.01,36.00
1994-11-24,71.39,61.00
1994-11-25,169.20,151.00
1994-11-26,109.78,81.00
1994-11-27,116.05,68.00
1994-11-28,153.11,66.00
1994-11-29,136.63,60.00
1994-11-30,146.99,70.00
1994-12-01,152.43,89.00
1994-12-02,147.76,81.00
1994-12-03,90.53,77.00
1994-12-04,66.21,60.00
1994-12-05,125.01,51.00
1994-12-06,113.52,46.00
1994-12-07,91.91,41.00
1994-12-08,91.03,38.00
1994-12-09,95.90,35.00
1994-12-10,37.57,33.00
1994-12-11,39.93,32.00
1994-12-12,126.88,31.00
1994-12-13,102.43,31.00
1994-12-14,105.37,30.00
1994-12-15,89.96,31.00
1994-12-16,91.65,35.00
1994-12-17,42.63,33.00
1994-12-18,113.34,69.00
1994-12-19,172.43,57.00
1994-12-20,139.67,48.00
1994-12-21,136.39,45.00
1994-12-22,106.80,42.00
1994-12-23,122.38,41.00
1994-12-24,61.42,47.00
1994-12-25,63.78,44.00
1994-12-26,135.73,40.00
1994-12-27,163.38,59.00
1994-12-28,230.81,116.00
1994-12-29,173.04,67.00
1994-12-30,112.40,52.00
1994-12-31,52.05,45.00
1995-01-01,70.74,42.00
1995-01-02,95.25,40.00
1995-01-03,139.33,38.00
1995-01-04,123.29,37.00
1995-01-05,127.18,39.00
1995-01-06,99.97,39.00
1995-01-07,65.82,43.00
1995-01-08,293.71,96.00
1995-01-09,1229.70,545.00
1995-01-10,1079.54,570.00
1995-01-11,625.11,355.00
1995-01-12,757.35,374.00
1995-01-13,658.36,281.00
1995-01-14,1077.79,687.00
1995-01-15,681.39,417.00
1995-01-16,474.91,266.00
1995-01-17,369.71,206.00
1995-01-18,309.78,182.00
1995-01-19,283.56,161.00
