Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
DWQI,2001-05-20,1.49,0.0,0.0,10.9,,5.25,740.73,765.83,103.39,,972.09
DWQI,2001-05-21,1.36,0.0,0.0,10.0,,5.09,741.66,773.17,104.25,,971.94
DWQI,2001-05-22,1.42,0.0,0.0,10.2,,5.24,737.53,776.46,105.28,,971.87
DWQI,2001-05-23,1.43,0.0,0.0,10.8,,5.48,734.02,770.79,105.01,,972.03
DWQI,2001-05-24,1.43,0.0,0.0,11.8,,5.41,733.65,767.92,104.67,,972.32
DWQI,2001-05-25,1.42,0.0,0.0,13.3,,5.4,734.08,762.5,103.87,,972.67
DWQI,2001-05-26,1.42,0.0,0.0,13.1,,5.41,730.78,760.46,104.07,,972.78
DWQI,2001-05-27,1.43,0.0,0.0,12.6,,5.47,726.68,761.21,104.76,,972.54
DWQI,2001-05-28,1.42,0.0,0.0,11.5,,5.44,730.88,763.67,104.49,,972.37
DWQI,2001-05-29,1.52,0.0,0.0,10.3,,5.95,740.45,768.67,103.81,,972.26
DWQI,2001-05-30,1.7,0.0,0.0,8.8,,9.91,742.6,779.54,104.98,,972.14
DWQI,2001-05-31,1.74,0.0,0.0,8.2,,9.34,738.04,774.46,104.94,,972.03
DWQI,2001-06-01,1.79,0.0,0.0,8.1,,9.7,727.85,765.04,105.12,,972.01
DWQI,2001-06-02,1.78,0.0,0.0,7.0,,8.85,731.88,761.75,104.08,,972.01
DWQI,2001-06-03,1.77,0.0,0.0,7.0,,9.47,732.01,762.08,104.11,,971.95
DWQI,2001-06-04,1.73,0.0,0.0,9.6,,9.26,731.67,761.83,104.12,,972.0
DWQI,2001-06-05,1.7,0.0,0.0,7.3,,9.56,733.83,773.25,105.37,,971.92
DWQI,2001-06-06,1.7,0.0,0.0,7.6,,9.9,739.15,781.04,105.67,,971.84
DWQI,2001-06-07,1.7,0.0,0.0,6.8,,9.45,738.8,778.42,105.36,,971.83
DWQI,2001-06-08,1.58,0.0,0.0,6.1,,9.62,733.35,774.46,105.61,,971.73
DWQI,2001-06-09,1.7,0.0,0.0,6.9,,9.46,733.55,773.08,105.47,,971.88
DWQI,2001-06-10,1.7,0.0,0.0,5.9,,9.49,735.03,771.79,105.0,,971.89
DWQI,2001-06-11,1.58,0.0,0.0,5.8,,9.51,733.05,772.04,105.32,,971.83
DWQI,2001-06-12,1.64,0.0,0.0,6.8,,10.05,734.6,780.04,106.18,,971.83
DWQI,2001-06-13,1.68,0.0,0.0,6.6,,9.55,737.89,782.38,106.03,,971.9
DWQI,2001-06-14,1.7,0.0,0.0,5.7,,9.87,734.89,780.58,106.37,,971.84
DWQI,2001-06-15,1.71,0.0,0.0,5.8,,10.03,737.3,777.67,105.47,,971.87
DWQI,2001-06-16,1.7,0.0,0.0,5.0,,9.82,736.8,778.04,105.6,,971.81
DWQI,2001-06-17,1.7,0.0,0.0,5.0,,9.39,737.5,772.92,104.8,,971.78
DWQI,2001-06-18,1.7,0.0,0.0,4.5,,9.21,740.15,776.21,104.87,,971.78
DWQI,2001-06-19,1.7,0.0,0.0,4.5,,9.35,739.26,776.17,104.99,,971.78
DWQI,2001-06-20,1.7,0.0,0.0,4.2,,9.39,739.28,775.75,104.94,,971.74
DWQI,2001-06-21,1.7,0.0,0.0,4.2,,9.53,738.73,771.5,104.44,,971.68
DWQI,2001-06-22,1.7,0.0,0.0,3.8,,9.57,736.05,770.67,104.7,,971.69
DWQI,2001-06-23,1.7,0.0,0.0,4.2,,9.58,733.68,769.21,104.84,,971.69
DWQI,2001-06-24,1.7,0.0,0.0,2.9,,9.31,735.32,763.29,103.8,,971.67
DWQI,2001-06-25,1.7,0.0,0.0,3.8,,9.45,738.44,765.29,103.64,,971.56
DWQI,2001-06-26,1.69,0.0,0.0,3.5,,9.69,734.14,765.29,104.24,,971.54
DWQI,2001-06-27,1.67,0.0,0.0,4.0,,9.61,735.4,772.84,105.19,,971.59
DWQI,2001-06-28,1.67,0.0,0.0,3.9,,9.62,740.09,778.16,105.14,,971.65
DWQI,2001-06-29,1.73,0.0,0.0,3.3,,9.62,739.04,780.5,105.61,,971.69
DWQI,2001-06-30,1.8,0.0,0.0,2.9,,9.56,735.62,764.5,103.93,,971.76
DWQI,2001-07-01,1.8,0.0,0.0,2.9,,9.65,737.8,765.83,103.8,,971.76
DWQI,2001-07-02,4.18,0.0,0.0,2.7,,9.68,738.6,786.33,106.46,,974.39
DWQI,2001-07-03,4.99,0.0,0.0,2.0,,9.79,737.42,797.29,108.12,,975.19
DWQI,2001-07-04,5.0,0.0,0.0,2.2,,9.82,734.3,795.85,108.38,,975.18
DWQI,2001-07-05,6.45,0.0,0.0,2.1,,9.7,735.17,794.41,108.06,,976.34
DWQI,2001-07-06,7.02,0.0,0.0,2.1,,9.88,736.1,792.97,107.73,,976.73
DWQI,2001-07-07,8.9,0.0,0.0,1.4,,9.31,736.66,791.52,107.45,,978.21
DWQI,2001-07-08,9.65,0.0,0.0,1.3,,9.46,737.54,790.08,107.12,,978.73
DWQI,2001-07-09,9.66,0.0,0.0,1.5,,9.24,736.74,788.64,107.05,,978.73
DWQI,2001-07-10,9.7,0.0,0.0,0.9,,9.29,733.83,787.2,107.27,,978.75
DWQI,2001-07-11,9.71,0.0,0.0,0.9,,9.2,734.48,785.76,106.98,,978.76
DWQI,2001-07-12,9.73,0.0,0.0,1.2,,8.98,737.35,784.32,106.37,,978.76
DWQI,2001-07-13,9.73,0.0,0.0,1.8,,9.07,737.61,782.88,106.14,,978.78
DWQI,2001-07-14,9.73,0.0,0.0,0.5,,9.28,734.29,781.44,106.42,,978.79
DWQI,2001-07-15,9.75,0.0,0.0,1.0,,9.23,730.54,780.0,106.77,,978.78
DWQI,2001-07-16,9.76,0.0,0.0,1.7,,9.26,733.4,778.56,106.16,,978.8
DWQI,2001-07-17,9.77,0.0,0.0,1.5,,9.16,736.12,777.11,105.57,,978.81
DWQI,2001-07-18,9.8,0.0,0.0,1.4,,8.49,736.97,775.67,105.25,,978.82
DWQI,2001-07-19,9.81,0.0,0.0,1.1,,8.72,735.27,774.23,105.3,,978.82
DWQI,2001-07-20,9.84,0.0,0.0,0.3,,8.74,733.55,772.79,105.35,,978.82
DWQI,2001-07-21,9.85,0.0,0.0,2.2,,8.81,735.7,771.35,104.85,,978.84
DWQI,2001-07-22,9.83,0.0,0.0,1.1,,8.9,736.85,769.91,104.49,,978.84
DWQI,2001-07-23,9.85,0.0,0.0,1.1,,8.94,736.47,768.47,104.35,,978.84
DWQI,2001-07-24,9.88,0.0,0.0,1.0,,8.84,734.63,767.03,104.41,,978.86
DWQI,2001-07-25,9.92,0.0,0.0,1.2,,8.82,735.4,765.59,104.11,,978.85
DWQI,2001-07-26,9.94,0.0,0.0,0.9,,9.02,735.36,764.14,103.91,,978.87
DWQI,2001-07-27,9.94,0.0,0.0,0.9,,8.59,735.2,762.7,103.74,,978.88
DWQI,2001-07-28,9.94,0.0,0.0,0.8,,8.65,736.49,761.26,103.36,,978.9
DWQI,2001-07-29,9.95,0.0,0.0,1.0,,8.52,737.21,759.82,103.07,,978.92
DWQI,2001-07-30,9.83,0.0,0.0,1.4,,8.94,735.46,758.38,103.12,,978.92
DWQI,2001-07-31,9.96,0.0,0.0,2.1,,8.92,737.48,756.94,102.64,,978.93
DWQI,2001-08-01,10.0,0.0,0.0,1.3,,9.02,737.21,755.5,102.48,,978.92
DWQI,2001-08-02,10.03,0.0,0.0,1.2,,8.93,736.34,754.06,102.41,,978.94
DWQI,2001-08-03,10.33,0.0,0.0,1.0,,8.94,732.85,752.62,102.7,,978.93
DWQI,2001-08-04,10.36,0.0,0.0,0.8,,8.86,735.05,751.18,102.19,,978.94
DWQI,2001-08-05,10.44,0.0,0.0,2.4,,8.99,737.72,749.73,101.63,,978.95
DWQI,2001-08-06,10.44,0.0,0.0,1.2,,8.55,738.65,748.29,101.31,,978.95
DWQI,2001-08-07,10.56,0.0,0.0,1.2,,8.44,738.01,746.85,101.2,,978.95
DWQI,2001-08-08,10.5,0.0,0.0,1.2,,8.58,737.24,745.41,101.11,,978.95
DWQI,2001-08-09,10.15,0.0,0.0,1.0,,8.6,736.23,760.04,103.24,,978.63
DWQI,2001-08-10,10.63,0.0,0.0,0.8,,8.57,736.19,775.89,105.39,,978.98
DWQI,2001-08-11,10.65,0.0,0.0,1.5,,8.78,735.93,773.54,105.11,,978.97
DWQI,2001-08-12,10.68,0.0,0.0,0.6,,8.99,735.58,771.18,104.84,,978.98
DWQI,2001-08-13,10.7,0.0,0.0,1.2,,8.58,736.42,768.83,104.4,,979.0
DWQI,2001-08-14,10.38,0.0,0.0,0.6,,8.86,736.15,766.48,104.12,,979.0
DWQI,2001-08-15,10.4,0.0,0.0,0.6,,8.84,735.4,764.12,103.91,,978.99
DWQI,2001-08-16,10.45,0.0,0.0,0.6,,8.43,735.94,761.77,103.51,,979.01
DWQI,2001-08-17,10.5,0.0,0.0,0.15,,8.42,735.54,759.41,103.25,,979.0
DWQI,2001-08-18,10.35,0.0,0.0,0.9,,8.48,737.27,757.06,102.68,,979.03
DWQI,2001-08-19,10.35,0.0,0.0,0.4,,8.45,738.17,754.71,102.24,,979.04
DWQI,2001-08-20,10.2,0.0,0.0,0.4,,8.35,734.13,752.35,102.48,,978.94
DWQI,2001-08-21,10.48,0.0,0.0,0.5,,8.49,734.18,750.0,102.16,,979.05
DWQI,2001-08-22,10.56,0.0,0.0,0.2,,8.39,734.67,747.64,101.77,,979.06
DWQI,2001-08-23,10.62,0.0,0.0,0.5,,8.39,737.21,745.29,101.1,,979.07
DWQI,2001-08-24,10.7,0.0,0.0,0.5,,8.3,740.08,742.94,100.39,,979.09
DWQI,2001-08-25,10.72,0.0,0.0,0.5,,8.44,739.18,740.58,100.19,,979.09
DWQI,2001-08-26,10.77,0.0,0.0,0.3,,8.47,736.63,738.23,100.22,,979.1
DWQI,2001-08-27,10.56,0.0,0.0,0.3,,7.57,736.99,735.87,99.85,,979.02
DWQI,2001-08-28,5.09,0.0,0.0,0.4,,6.27,736.68,733.52,99.57,,975.22
DWQI,2001-08-29,2.7,0.0,0.0,0.7,,6.38,734.38,726.11,98.87,,972.81
DWQI,2001-08-30,1.66,0.0,0.0,0.8,,6.44,732.7,763.96,104.27,,971.46
DWQI,2001-08-31,1.63,0.0,0.0,0.6,,6.51,734.17,760.25,103.55,,971.47
DWQI,2001-09-01,1.59,0.0,0.0,0.6,,6.52,735.1,754.04,102.58,,971.37
DWQI,2001-09-02,1.5,0.0,0.0,0.9,,6.4,735.98,768.5,104.42,,971.29
DWQI,2001-09-03,1.5,0.0,0.0,0.7,,6.67,736.88,771.67,104.72,,971.29
DWQI,2001-09-04,1.5,0.0,0.0,0.6,,6.67,735.63,773.21,105.11,,971.26
DWQI,2001-09-05,1.34,0.0,0.0,0.5,,6.47,737.13,779.81,105.73,,971.2
DWQI,2001-09-06,1.32,0.0,0.0,0.7,,6.4,740.23,778.42,105.16,,971.17
DWQI,2001-09-07,1.4,0.0,0.0,0.8,,6.28,742.03,778.13,104.86,,971.19
DWQI,2001-09-08,1.4,0.0,0.0,0.7,,6.63,742.31,782.13,105.37,,971.19
DWQI,2001-09-09,1.41,0.0,0.0,0.7,,6.62,737.46,778.46,105.56,,971.21
DWQI,2001-09-10,1.4,0.0,0.0,0.6,,6.54,737.01,777.83,105.54,,971.17
DWQI,2001-09-11,1.42,0.0,0.0,0.8,,6.56,739.05,778.54,105.35,,971.17
DWQI,2001-09-12,1.4,0.0,0.0,0.5,,6.56,736.37,779.08,105.8,,971.17
DWQI,2001-09-13,1.41,0.0,0.0,0.7,,6.55,737.88,779.0,105.57,,971.17
DWQI,2001-09-14,1.4,0.0,0.0,0.6,,6.53,740.32,778.54,105.16,,971.16
DWQI,2001-09-15,1.42,0.0,0.0,0.4,,6.53,737.68,774.79,105.03,,971.11
DWQI,2001-09-16,1.45,0.0,0.0,0.6,,6.55,738.81,773.83,104.74,,971.11
DWQI,2001-09-17,1.43,0.0,0.0,0.8,,6.83,739.4,778.92,105.35,,971.11
DWQI,2001-09-18,1.43,0.0,0.0,0.7,,6.69,736.48,777.96,105.63,,971.14
DWQI,2001-09-19,1.41,0.0,0.0,0.7,,6.58,738.6,778.25,105.37,,971.11
DWQI,2001-09-20,1.43,0.0,0.0,0.7,,6.64,738.85,777.75,105.27,,971.11
DWQI,2001-09-21,1.4,0.0,0.0,0.5,,6.77,739.26,779.08,105.39,,971.11
DWQI,2001-09-22,1.51,0.0,0.0,0.7,,6.76,740.22,777.25,105.01,,971.2
DWQI,2001-09-23,1.54,0.0,0.0,0.6,,6.91,736.63,778.67,105.71,,971.22
DWQI,2001-09-24,1.55,0.0,0.0,0.6,,6.82,735.55,777.25,105.67,,971.17
DWQI,2001-09-25,1.55,0.0,0.0,0.8,,6.69,733.68,774.67,105.59,,971.14
DWQI,2001-09-26,1.53,0.0,0.0,0.4,,6.69,737.3,777.13,105.4,,971.17
DWQI,2001-09-27,1.52,0.0,0.0,0.9,,6.67,737.59,780.04,105.76,,971.12
DWQI,2001-09-28,1.51,0.0,0.0,0.8,,6.54,739.74,778.96,105.3,,971.12
DWQI,2001-09-29,1.52,0.0,0.0,0.8,,6.84,743.77,782.71,105.24,,971.13
DWQI,2001-09-30,1.53,0.0,0.0,0.7,,6.91,742.62,780.92,105.16,,971.13
DWQI,2001-10-01,1.54,0.0,0.0,0.6,,6.94,738.8,776.13,105.05,,971.19
DWQI,2001-10-02,1.53,0.0,0.0,0.6,,6.88,740.1,777.96,105.12,,971.14
DWQI,2001-10-03,1.55,0.0,0.0,0.6,,6.83,741.26,776.5,104.75,,971.18
DWQI,2001-10-04,1.52,0.0,0.0,0.6,,6.98,742.1,778.25,104.87,,971.19
DWQI,2001-10-05,1.43,0.0,0.0,0.7,,7.0,740.88,779.25,105.18,,971.09
DWQI,2001-10-06,1.4,0.0,0.0,0.5,,6.87,738.57,780.38,105.66,,971.09
DWQI,2001-10-07,1.4,0.0,0.0,0.7,,6.73,739.9,780.67,105.51,,971.07
DWQI,2001-10-08,1.41,0.0,0.0,0.6,,6.71,739.29,778.75,105.34,,971.08
DWQI,2001-10-09,1.41,0.0,0.0,0.9,,6.73,745.66,779.38,104.52,,971.08
DWQI,2001-10-10,1.44,0.0,0.0,0.6,,6.75,744.3,777.63,104.48,,971.11
DWQI,2001-10-11,1.42,0.0,0.0,2.0,,6.83,742.35,773.63,104.21,,971.13
DWQI,2001-10-12,1.44,0.0,0.0,2.0,,6.71,747.54,771.96,103.27,,971.13
DWQI,2001-10-13,1.42,0.0,0.0,1.6,,7.02,745.29,777.13,104.27,,971.13
DWQI,2001-10-14,1.42,0.0,0.0,2.6,,6.87,744.87,774.04,103.92,,971.13
DWQI,2001-10-15,1.42,0.0,0.0,2.0,,7.03,749.99,776.54,103.54,,971.13
DWQI,2001-10-16,1.43,0.0,0.0,0.9,,7.13,745.04,775.67,104.11,,971.12
DWQI,2001-10-17,1.42,0.0,0.0,1.3,,6.79,751.0,773.96,103.06,,971.09
DWQI,2001-10-18,1.42,0.0,0.0,1.1,,6.66,750.87,774.04,103.09,,971.09
DWQI,2001-10-19,1.42,0.0,0.0,0.9,,7.04,744.87,774.79,104.02,,971.09
DWQI,2001-10-20,1.42,0.0,0.0,1.4,,7.05,743.24,774.5,104.21,,971.09
DWQI,2001-10-21,1.42,0.0,0.0,1.1,,7.19,741.22,772.92,104.28,,971.09
DWQI,2001-10-22,1.43,0.0,0.0,1.5,,6.98,737.87,771.67,104.58,,971.07
DWQI,2001-10-23,1.46,0.0,0.0,3.0,,8.48,739.37,772.75,104.51,,971.07
DWQI,2001-10-24,1.46,0.0,0.0,2.5,,11.86,748.61,782.83,104.57,,971.07
DWQI,2001-10-25,1.42,0.0,0.0,1.6,,12.5,747.62,776.21,103.82,,971.02
DWQI,2001-10-26,1.42,0.0,0.0,1.4,,12.83,745.74,772.92,103.65,,971.0
DWQI,2001-10-27,1.42,0.0,0.0,1.2,,12.86,740.35,769.58,103.95,,970.93
DWQI,2001-10-28,1.43,0.0,0.0,2.7,,12.69,746.22,773.5,103.66,,971.01
DWQI,2001-10-29,1.42,0.0,0.0,2.2,,12.36,746.25,774.38,103.77,,970.96
DWQI,2001-10-30,1.42,0.0,0.0,3.1,,12.31,737.63,770.38,104.44,,970.93
DWQI,2001-10-31,1.43,0.0,0.0,6.3,,12.15,737.07,769.5,104.4,,970.93
DWQI,2001-11-01,1.42,0.0,0.0,5.0,,11.93,743.59,772.83,103.98,,971.02
DWQI,2001-11-02,1.42,0.0,0.0,3.5,,11.91,746.83,777.94,104.12,,971.0
DWQI,2001-11-03,1.41,0.0,0.0,2.8,,11.95,749.3,777.79,103.8,,970.99
DWQI,2001-11-04,1.42,0.0,0.0,2.5,,12.08,745.78,775.58,104.0,,970.97
DWQI,2001-11-05,1.41,0.0,0.0,2.1,,11.98,746.06,775.71,103.97,,970.99
DWQI,2001-11-06,1.41,0.0,0.0,1.9,,11.62,746.39,776.21,104.0,,970.94
DWQI,2001-11-07,1.41,0.0,0.0,2.0,,11.22,755.87,780.33,103.24,,970.92
DWQI,2001-11-08,1.42,0.0,0.0,1.7,,11.18,755.53,778.92,103.1,,971.0
DWQI,2001-11-09,1.42,0.0,0.0,1.5,,11.14,751.72,776.42,103.29,,970.99
DWQI,2001-11-10,1.4,0.0,0.0,1.5,,11.04,749.36,774.25,103.32,,970.97
DWQI,2001-11-11,1.42,0.0,0.0,1.6,,10.91,744.42,771.58,103.65,,970.94
DWQI,2001-11-12,1.43,0.0,0.0,1.4,,10.91,740.26,769.67,103.97,,970.94
DWQI,2001-11-13,1.42,0.0,0.0,1.4,,10.85,740.13,770.17,104.06,,970.94
DWQI,2001-11-14,1.42,0.0,0.0,2.3,,10.78,743.41,774.63,104.2,,970.98
DWQI,2001-11-15,1.42,0.0,0.0,2.0,,10.51,740.97,774.17,104.48,,971.07
DWQI,2001-11-16,1.41,0.0,0.0,1.7,,10.58,741.93,773.42,104.24,,971.06
DWQI,2001-11-17,1.41,0.0,0.0,1.6,,10.4,746.88,775.42,103.82,,971.06
DWQI,2001-11-18,1.41,0.0,0.0,1.8,,10.12,750.64,777.67,103.6,,971.06
DWQI,2001-11-19,1.42,0.0,0.0,1.5,,10.23,748.27,774.33,103.48,,971.06
DWQI,2001-11-20,1.47,0.0,0.0,1.5,,10.31,744.93,771.6,103.59,,971.15
DWQI,2001-11-21,1.42,0.0,0.0,2.7,,10.26,735.63,772.79,105.05,,971.08
DWQI,2001-11-22,1.41,0.0,0.0,3.4,,10.18,729.58,767.96,105.26,,971.05
DWQI,2001-11-23,1.42,0.0,0.0,5.3,,10.05,739.64,776.0,104.91,,971.09
DWQI,2001-11-24,1.4,0.0,0.0,2.1,,9.71,733.06,771.33,105.23,,971.09
DWQI,2001-11-25,1.46,0.0,0.0,2.7,,9.78,735.83,775.38,105.38,,971.13
DWQI,2001-11-26,1.4,0.0,0.0,2.6,,9.56,749.1,787.79,105.17,,971.07
DWQI,2001-11-27,1.85,0.0,0.0,2.2,,8.8,751.54,795.83,105.89,,971.86
DWQI,2001-11-28,1.41,0.0,0.0,2.5,,9.08,738.64,778.21,105.36,,971.1
DWQI,2001-11-29,1.41,0.0,0.0,1.9,,9.11,736.5,779.91,105.9,,971.05
DWQI,2001-11-30,1.42,0.0,0.0,2.2,,9.02,742.16,775.79,104.53,,971.08
DWQI,2001-12-01,1.4,0.0,0.0,2.2,,8.88,735.29,763.25,103.8,,971.04
DWQI,2001-12-02,1.41,0.0,0.0,2.0,,8.78,735.13,761.67,103.61,,971.04
DWQI,2001-12-03,1.4,0.0,0.0,2.0,,8.67,742.25,764.79,103.04,,971.01
DWQI,2001-12-04,1.4,0.0,0.0,2.1,,8.49,745.02,766.13,102.83,,970.97
DWQI,2001-12-05,1.41,0.0,0.0,2.0,,8.36,742.72,764.83,102.98,,970.99
DWQI,2001-12-06,1.41,0.0,0.0,2.1,,8.25,747.25,765.83,102.49,,970.99
DWQI,2001-12-07,1.41,0.0,0.0,2.2,,8.16,759.1,770.83,101.55,,970.99
DWQI,2001-12-08,1.41,0.0,0.0,1.8,,8.05,750.91,768.33,102.32,,970.99
DWQI,2001-12-09,1.41,0.0,0.0,1.8,,8.02,749.59,767.67,102.41,,971.03
DWQI,2001-12-10,1.42,0.0,0.0,1.8,,7.93,745.16,774.63,103.95,,971.01
DWQI,2001-12-11,1.4,0.0,0.0,1.9,,7.77,742.8,775.54,104.41,,970.97
DWQI,2001-12-12,1.41,0.0,0.0,1.8,,7.67,744.47,779.17,104.66,,970.97
DWQI,2001-12-13,1.4,0.0,0.0,2.8,,7.62,734.69,778.96,106.03,,971.02
DWQI,2001-12-14,1.4,0.0,0.0,2.6,,7.65,731.77,779.63,106.54,,971.06
DWQI,2001-12-15,1.4,0.0,0.0,2.6,,7.4,742.15,776.29,104.6,,971.06
DWQI,2001-12-16,1.4,0.0,0.0,2.5,,7.32,740.42,775.42,104.73,,971.06
DWQI,2001-12-17,1.4,0.0,0.0,2.2,,7.3,743.74,771.71,103.77,,971.07
DWQI,2001-12-18,1.41,0.0,0.0,2.3,,7.17,744.5,773.54,103.9,,971.1
DWQI,2001-12-19,1.4,0.0,0.0,1.9,,7.14,745.2,775.08,104.01,,971.1
DWQI,2001-12-20,1.4,0.0,0.0,2.0,,7.11,739.61,773.92,104.64,,971.09
DWQI,2001-12-21,1.4,0.0,0.0,2.0,,7.04,744.78,776.0,104.19,,971.03
DWQI,2001-12-22,1.4,0.0,0.0,1.9,,6.91,748.31,777.67,103.92,,971.03
DWQI,2001-12-23,1.4,0.0,0.0,1.6,,6.81,756.78,780.25,103.1,,971.03
DWQI,2001-12-24,1.4,0.0,0.0,1.3,,6.69,758.0,778.83,102.75,,971.03
DWQI,2001-12-25,1.41,0.0,0.0,0.8,,6.58,756.05,776.46,102.7,,971.06
DWQI,2001-12-26,1.4,0.0,0.0,0.9,,6.49,753.41,773.5,102.67,,971.06
DWQI,2001-12-27,1.4,0.0,0.0,1.3,,6.39,748.04,780.79,104.38,,971.05
DWQI,2001-12-28,1.4,0.0,0.0,1.7,,6.35,745.37,782.71,105.01,,971.03
DWQI,2001-12-29,1.4,0.0,0.0,1.7,,6.35,746.37,785.92,105.3,,971.03
DWQI,2001-12-30,1.4,0.0,0.0,1.8,,6.25,746.8,785.58,105.19,,971.03
DWQI,2001-12-31,1.4,0.0,0.0,1.6,,6.2,746.69,784.83,105.11,,971.03
DWQI,2002-01-01,1.4,0.0,0.0,1.8,,6.17,747.24,786.33,105.23,,971.03
DWQI,2002-01-02,1.41,0.0,0.0,1.6,,6.11,743.85,777.17,104.48,,971.03
DWQI,2002-01-03,1.4,0.0,0.0,1.8,,6.12,747.4,772.17,103.31,,971.03
DWQI,2002-01-04,1.4,0.0,0.0,1.7,,6.07,751.33,774.67,103.11,,971.03
DWQI,2002-01-05,1.41,0.0,0.0,1.9,,6.06,749.76,778.58,103.84,,971.04
DWQI,2002-01-06,1.4,0.0,0.0,2.0,,6.12,747.26,786.13,105.2,,971.04
DWQI,2002-01-07,1.4,0.0,0.0,5.2,,6.14,744.03,785.5,105.57,,971.04
DWQI,2002-01-08,1.4,0.0,0.0,8.2,,6.14,743.33,785.13,105.62,,971.04
DWQI,2002-01-09,1.4,0.0,0.0,8.1,,6.1,748.99,790.17,105.5,,971.13
DWQI,2002-01-10,1.4,0.0,0.0,5.9,,6.06,751.96,791.42,105.25,,971.08
DWQI,2002-01-11,1.4,0.0,0.0,4.7,,6.03,752.01,791.67,105.27,,971.07
DWQI,2002-01-12,1.4,0.0,0.0,4.2,,5.99,743.4,787.42,105.92,,971.07
DWQI,2002-01-13,1.4,0.0,0.0,4.6,,5.82,748.22,790.5,105.65,,971.07
DWQI,2002-01-14,1.4,0.0,0.0,4.0,,5.77,744.05,787.75,105.87,,971.04
DWQI,2002-01-15,1.4,0.0,0.0,3.6,,5.61,747.83,781.46,104.5,,971.03
DWQI,2002-01-16,1.4,0.0,0.0,3.3,,5.6,747.06,784.13,104.96,,971.03
DWQI,2002-01-17,1.4,0.0,0.0,2.9,,5.59,747.71,784.33,104.9,,971.07
DWQI,2002-01-18,1.4,0.0,0.0,3.0,,5.53,747.8,789.63,105.59,,971.06
DWQI,2002-01-19,1.4,0.0,0.0,2.8,,5.48,740.75,785.88,106.09,,971.06
DWQI,2002-01-20,1.4,0.0,0.0,2.8,,5.34,736.28,783.25,106.38,,971.06
DWQI,2002-01-21,1.4,0.0,0.0,2.8,,5.31,734.12,782.96,106.65,,971.06
DWQI,2002-01-22,1.4,0.0,0.0,2.7,,5.24,739.05,784.42,106.14,,971.06
DWQI,2002-01-23,1.4,0.0,0.0,2.6,,5.17,745.89,787.67,105.6,,971.06
DWQI,2002-01-24,1.4,0.0,0.0,2.7,,5.13,744.75,787.46,105.74,,971.06
DWQI,2002-01-25,1.4,0.0,0.0,3.5,,5.13,735.23,783.83,106.61,,971.06
DWQI,2002-01-26,1.4,0.0,0.0,3.7,,5.06,734.81,782.63,106.51,,971.06
DWQI,2002-01-27,1.4,0.0,0.0,2.9,,4.96,739.71,784.04,105.99,,971.06
DWQI,2002-01-28,1.4,0.0,0.0,2.2,,4.75,743.68,783.75,105.39,,971.06
DWQI,2002-01-29,1.4,0.0,0.0,2.2,,4.59,746.48,782.92,104.88,,971.06
DWQI,2002-01-30,1.4,0.0,0.0,2.6,,4.57,747.0,782.46,104.75,,971.05
DWQI,2002-01-31,1.4,0.0,0.0,2.5,,4.63,747.68,775.58,103.73,,971.08
DWQI,2002-02-01,1.96,0.0,0.0,2.5,,4.65,748.06,745.04,99.6,,971.85
DWQI,2002-02-02,2.39,0.0,0.0,2.4,,4.65,749.31,713.17,95.18,,972.46
DWQI,2002-02-03,2.4,0.0,0.0,2.3,,4.6,751.25,715.27,95.21,,972.46
DWQI,2002-02-04,6.93,0.0,0.0,1.9,,4.52,754.26,706.94,93.72,,976.53
DWQI,2002-02-05,9.9,0.0,0.0,1.6,,4.51,747.45,700.92,93.78,,978.61
DWQI,2002-02-06,10.55,0.0,0.0,1.5,,4.56,743.3,702.04,94.45,,978.97
DWQI,2002-02-07,10.59,0.0,0.0,1.8,,4.6,738.63,701.5,94.98,,978.99
DWQI,2002-02-08,10.57,0.0,0.0,2.4,,4.58,745.1,703.0,94.36,,978.93
DWQI,2002-02-09,4.83,0.0,0.0,2.3,,4.59,759.25,707.71,93.21,,974.93
DWQI,2002-02-10,4.81,0.0,0.0,1.9,,4.64,752.85,703.92,93.5,,974.94
DWQI,2002-02-11,9.01,0.0,0.0,2.0,,4.57,754.88,707.17,93.68,,977.92
DWQI,2002-02-12,10.74,0.0,0.0,1.8,,4.5,754.56,705.13,93.45,,979.02
DWQI,2002-02-13,10.74,0.0,0.0,1.4,,4.49,744.2,704.0,94.6,,979.04
DWQI,2002-02-14,10.62,0.0,0.0,1.5,,4.49,750.27,705.38,94.02,,978.88
DWQI,2002-02-15,2.6,0.0,0.0,2.1,,4.5,749.81,709.27,94.59,,972.56
DWQI,2002-02-16,2.45,0.0,0.0,1.7,,4.51,743.49,707.17,95.12,,972.5
DWQI,2002-02-17,2.48,0.0,0.0,2.2,,4.54,736.18,705.63,95.85,,972.5
DWQI,2002-02-18,8.7,0.0,0.0,1.8,,4.53,738.13,705.21,95.54,,977.5
DWQI,2002-02-19,10.81,0.0,0.0,1.9,,4.51,738.94,703.71,95.23,,979.05
DWQI,2002-02-20,10.8,0.0,0.0,3.4,,4.52,747.4,704.38,94.24,,979.05
