date,outflow (m3/d),inflow (m3/d),spill (m3/d),avg water temperature (C),elevation (m)
2001-08-26,54142627.7376,51622659.072000004,0.0,21.09,133.633464
2001-08-27,42888398.7456,45995544.576,0.0,20.69,133.648704
2001-08-28,61384479.436799996,63366202.36799999,0.0,20.66,133.694424
2001-08-29,49200553.2672,47218830.336,0.0,21.47,133.688328
2001-08-30,42325687.296000004,40123772.927999996,0.0,21.53,133.663944
2001-08-31,35671012.7616,34496658.432,0.0,20.91,133.660896
2001-09-01,28894009.6512,33028715.52,0.0,20.65,133.673088
2001-09-02,32514935.5008,33273372.672,0.0,20.96,133.74319200000002
2001-09-03,36674107.084800005,34007344.128,0.0,21.09,133.642608
2001-09-04,31952224.051200002,31560772.608,0.0,21.12,133.660896
2001-09-05,38166515.712,38166515.712,0.0,20.88,133.676136
2001-09-06,30239623.9872,35719944.192,0.0,20.71,133.70052
2001-09-07,38827090.0224,41836372.992000006,0.0,20.65,133.89864
2001-09-08,36160327.06559999,32539401.216000002,0.0,20.59,133.825488
2001-09-09,32099018.342399996,33028715.52,0.0,20.5,133.798056
2001-09-10,28257901.056,31071458.303999998,0.0,20.5,133.874256
2001-09-11,29921569.6896,31805429.76,0.0,20.4,133.95655200000002
2001-09-12,37823995.699200004,34496658.432,0.0,20.38,133.93521600000003
2001-09-13,37726132.8384,39634458.624,0.0,20.43,133.950456
2001-09-14,34741315.584,34496658.432,0.0,20.57,133.93521600000003
2001-09-15,36576244.22399999,37921858.56,0.0,20.64,133.923024
2001-09-16,37041092.812800005,32294744.064,0.0,20.15,133.85596800000002
2001-09-17,31511841.1776,34252001.279999994,0.0,19.9,133.862064
2001-09-18,31732032.614400003,33028715.52,0.0,19.72,133.91997600000002
2001-09-19,33885015.55199999,32539401.216000002,0.0,19.73,133.938264
2001-09-20,28037709.619200002,27156943.872,0.0,19.79,133.84377600000002
2001-09-21,32343675.494400002,31316115.456,0.0,19.84,133.840728
2001-09-22,30264089.7024,30337486.848,0.0,19.87,133.85901600000003
2001-09-23,29505652.5312,34252001.279999994,0.0,19.82,133.916928
2001-09-24,32099018.342399996,32294744.064,0.0,19.82,133.993128
2001-09-25,31144855.4496,27646258.176000003,0.0,19.51,133.94436000000002
2001-09-26,41053470.10560001,43548973.056,0.0,19.27,133.93216800000002
2001-09-27,41689578.700799994,40123772.927999996,0.0,19.23,133.953504
2001-09-28,42692673.024,37187887.103999995,0.0,19.14,133.871208
2001-09-29,29946035.4048,34007344.128,0.0,19.08,133.834632
2001-09-30,30141761.1264,32294744.064,0.0,19.08,133.916928
2001-10-01,31487375.462399997,32539401.216000002,0.0,18.94,134.00836800000002
2001-10-02,30484281.139200002,30092829.696000002,0.0,18.94,133.987032
2001-10-03,36209258.496,35719944.192,0.0,18.78,133.99008
2001-10-04,30141761.1264,30337486.848,0.0,18.67,133.980936
2001-10-05,28796146.7904,29848172.543999996,0.0,18.34,133.987032
2001-10-06,35768875.62239999,32539401.216000002,0.0,18.12,133.941312
2001-10-07,28502558.208,28869543.936,0.0,17.99,133.926072
2001-10-08,36160327.06559999,34007344.128,0.0,17.83,133.923024
2001-10-09,28013243.903999995,29603515.391999997,0.0,17.57,133.871208
2001-10-10,31413978.3168,29848172.543999996,0.0,17.36,133.877304
2001-10-11,33860549.836799994,36453915.648,0.0,17.13,133.886448
2001-10-12,35328492.7488,35964601.344,0.0,16.87,133.901688
2001-10-13,34325398.4256,34496658.432,0.0,16.65,133.9596
2001-10-14,34961507.020799994,42081030.143999994,0.0,16.41,134.002272
2001-10-15,49200553.2672,44038287.36,0.0,16.28,133.910832
2001-10-16,41811907.2768,44282944.512,0.0,16.12,133.941312
2001-10-17,44919053.107200004,45506230.272,0.0,15.93,133.97484
2001-10-18,37505941.4016,35719944.192,0.0,15.77,133.968744
2001-10-19,36037998.4896,36453915.648,0.0,15.64,133.9596
2001-10-20,38851555.7376,38655830.016,0.0,15.57,133.94436000000002
2001-10-21,38460104.2944,39145144.32,0.0,15.47,133.923024
2001-10-22,44503135.94880001,41347058.688,0.0,15.29,133.877304
2001-10-23,32637264.0768,34252001.279999994,0.0,14.97,133.85292
2001-10-24,41738510.1312,43059658.752000004,0.0,14.73,133.923024
2001-10-25,41469387.264,43304315.904,0.0,14.55,133.91388
2001-10-26,45016915.967999995,42081030.143999994,0.0,14.47,133.968744
2001-10-27,37212352.8192,39634458.624,0.0,14.35,133.953504
2001-10-28,46142338.8672,45016915.967999995,0.0,14.22,133.980936
2001-10-29,40001444.352000006,40123772.927999996,0.0,14.05,133.95655200000002
2001-10-30,41738510.1312,41591715.839999996,0.0,13.82,133.97484
2001-10-31,63684256.6656,59696345.08799999,0.0,13.56,133.886448
2001-11-01,44845655.96159999,47952801.792,0.0,13.39,133.88035200000002
2001-11-02,71219696.94719999,72173859.84,0.0,12.78,133.865112
2001-11-03,56638130.688,58473059.327999994,0.0,12.78,133.85901600000003
2001-11-04,60210125.1072,59207030.783999994,0.0,12.78,133.907784
2001-11-05,47096501.76,45016915.967999995,0.0,13.17,133.89559200000002
2001-11-06,47512418.918400005,50644030.463999994,0.0,13.02,133.950456
2001-11-07,58864510.771199994,56515802.112,0.0,12.8,133.9596
2001-11-08,43181987.327999994,41347058.688,0.0,12.64,133.871208
2001-11-09,40735415.808,42815001.599999994,0.0,12.42,133.923024
2001-11-10,45163710.2592,42325687.296000004,0.0,12.23,133.910832
2001-11-11,40931141.5296,42570344.448,0.0,11.99,133.886448
2001-11-12,38900487.168,39389801.472,0.0,11.73,133.92912
2001-11-13,42888398.7456,43059658.752000004,0.0,11.53,133.94436000000002
2001-11-14,46044476.0064,43793630.208000004,0.0,11.35,133.877304
2001-11-15,31780964.044800002,31316115.456,0.0,11.32,133.831584
2001-11-16,39781252.9152,43548973.056,0.0,11.24,133.85596800000002
2001-11-17,36062464.2048,33518029.823999997,0.0,11.19,133.89559200000002
2001-11-18,36453915.648,39389801.472,0.0,11.1,133.91388
2001-11-19,50937619.046399996,48197458.944,0.0,10.99,133.91388
2001-11-20,47169898.905600004,54803202.04799999,0.0,10.92,133.904736
2001-11-21,41689578.700799994,42815001.599999994,0.0,10.88,133.849872
2001-11-22,42521413.0176,42815001.599999994,0.0,10.86,133.85596800000002
2001-11-23,39218541.46560001,43793630.208000004,0.0,10.72,133.93216800000002
2001-11-24,47781541.7856,47218830.336,0.0,10.54,133.953504
2001-11-25,62338642.3296,63121545.216,0.0,10.35,133.926072
2001-11-26,46264667.4432,43548973.056,0.0,10.13,133.91997600000002
2001-11-27,50595099.033599995,47463487.48799999,0.0,9.93,133.871208
2001-11-28,40539690.086399995,43059658.752000004,0.0,9.69,133.83768
2001-11-29,43010727.3216,44282944.512,0.0,9.5,133.892544
2001-11-30,38264378.5728,40613087.232,0.0,9.27,133.93216800000002
2001-12-01,38778158.592,35719944.192,0.0,9.03,133.916928
2001-12-02,46729516.032,50399373.31200001,0.0,8.9,133.9596
2001-12-03,50766359.04000001,46974173.18399999,0.0,8.71,133.907784
2001-12-04,39096212.8896,40368430.08,0.0,8.52,133.926072
2001-12-05,48906964.68479999,46974173.18399999,0.0,8.33,133.9596
2001-12-06,42912864.4608,43059658.752000004,0.0,8.16,133.907784
2001-12-07,47708144.64000001,48442116.09600001,0.0,7.99,133.89559200000002
2001-12-08,34496658.432,34252001.279999994,0.0,7.89,133.904736
2001-12-09,43744698.777600005,43793630.208000004,0.0,7.81,133.938264
2001-12-10,50668496.1792,52111973.376,0.0,7.64,133.94436000000002
2001-12-11,53677779.1488,50399373.31200001,0.0,7.56,133.91997600000002
2001-12-12,42374618.726399995,44527601.664000005,0.0,7.47,133.91997600000002
2001-12-13,49543073.28,44527601.664000005,0.0,7.4,133.89559200000002
2001-12-14,54362819.174399994,57249773.567999996,0.0,7.36,133.81939200000002
2001-12-15,53824573.44,57983745.024,0.0,7.23,133.91388
2001-12-16,54387284.8896,52601287.68,0.0,7.14,133.93216800000002
2001-12-17,57249773.567999996,55047859.199999996,0.0,7.02,133.901688
2001-12-18,71709011.25119999,74131117.05600001,0.0,6.84,133.92912
2001-12-19,67158388.22399999,67036059.647999994,0.0,6.7,133.865112
2001-12-20,60210125.1072,62142916.607999995,0.0,6.5,133.840728
2001-12-21,51304604.774399996,52111973.376,0.0,6.35,133.907784
2001-12-22,53237396.2752,50888687.616,0.0,6.24,133.938264
2001-12-23,53408656.28159999,53824573.44,0.0,6.12,133.907784
2001-12-24,39243007.1808,40368430.08,0.0,6.04,133.849872
2001-12-25,57959279.308800004,56271144.96000001,0.0,5.93,133.85596800000002
2001-12-26,42643741.5936,40123772.927999996,0.0,5.89,133.85292
2001-12-27,36894298.5216,35475287.04000001,0.0,5.79,133.89864
2001-12-28,37652735.6928,42325687.296000004,0.0,5.7,133.89864
2001-12-29,52723616.256000005,47952801.792,0.0,5.6,133.886448
2001-12-30,41224730.112,42815001.599999994,0.0,5.49,133.849872
2001-12-31,44552067.37920001,41836372.992000006,0.0,5.36,133.83768
2002-01-01,42815001.599999994,47463487.48799999,0.0,5.27,133.795008
2002-01-02,51965179.084800005,47952801.792,24465.7152,5.17,133.785864
2002-01-03,46607187.456,49420744.703999996,0.0,5.08,133.846824
2002-01-04,65568116.73600001,69971945.472,0.0,4.99,133.82244
2002-01-05,60552645.120000005,56515802.112,0.0,4.9,133.831584
2002-01-06,70069808.3328,71439888.384,0.0,4.85,133.840728
2002-01-07,62412039.475200005,57983745.024,0.0,4.86,133.892544
2002-01-08,78755137.2288,87097946.112,0.0,4.87,133.862064
2002-01-09,96174726.45120001,92725060.608,0.0,4.86,133.91388
2002-01-10,107844872.6016,103489975.29599999,0.0,4.79,133.968744
2002-01-11,69017782.57920001,66302088.19200001,0.0,4.79,133.834632
2002-01-12,72785502.72,77067002.88,0.0,4.8,133.825488
2002-01-13,68479536.8448,56515802.112,0.0,4.64,133.816344
2002-01-14,53041670.5536,64589488.128,0.0,4.51,133.755384
2002-01-15,88565889.024,86853288.96000001,0.0,4.38,133.834632
2002-01-16,68552933.99039999,72173859.84,0.0,4.25,133.8072
2002-01-17,71880271.2576,69237974.01599999,0.0,4.22,133.862064
2002-01-18,77042537.1648,74375774.20799999,0.0,4.12,133.85292
2002-01-19,57616759.296000004,57005116.416,0.0,4.09,133.834632
2002-01-20,43524507.340799995,46484858.88,0.0,4.07,133.85901600000003
2002-01-21,63439599.5136,61408945.152,0.0,4.1,133.91388
2002-01-22,82155871.6416,80981517.31199999,0.0,4.02,133.89559200000002
2002-01-23,61922725.17119999,69971945.472,0.0,3.93,133.84377600000002
2002-01-24,85507674.62400001,74865088.51200001,0.0,3.9,133.8834
2002-01-25,63072613.7856,74131117.05600001,0.0,3.9,133.76757600000002
2002-01-26,71195231.23200001,67280716.8,0.0,3.87,133.865112
2002-01-27,70461259.77600001,69971945.472,0.0,3.77,133.910832
2002-01-28,70705916.928,64344830.976,0.0,3.71,133.810248
2002-01-29,86584166.0928,86853288.96000001,0.0,3.71,133.795008
2002-01-30,73861994.1888,70216602.62400001,0.0,3.71,133.76148
2002-01-31,68773125.42719999,70461259.77600001,0.0,3.68,133.712712
2002-02-01,56466870.6816,58717716.48,0.0,3.68,133.697472
2002-02-02,70681451.21280001,77800974.336,0.0,3.68,133.834632
2002-02-03,70338931.19999999,71684545.536,0.0,3.72,133.874256
2002-02-04,89520051.9168,90278489.08799998,0.0,3.8,133.813296
2002-02-05,88370163.30240001,93948346.36799999,0.0,3.86,133.731
2002-02-06,95783275.008,94437660.672,0.0,3.76,133.764528
2002-02-07,117264172.95359999,117924747.26400001,0.0,3.69,133.785864
2002-02-08,97862860.8,101288060.92799999,0.0,3.69,133.871208
2002-02-09,43157521.612799995,37187887.103999995,0.0,3.68,133.758432
2002-02-10,52430027.673599996,54558544.896,0.0,3.67,133.76757600000002
2002-02-11,69727288.32,74620431.35999998,0.0,3.68,133.749288
2002-02-12,86926686.10559998,80736860.16,0.0,3.64,133.80415200000002
2002-02-13,97569272.2176,97373546.49599999,0.0,3.63,133.785864
2002-02-14,102658140.97919999,108383118.336,0.0,3.54,133.825488
2002-02-15,87954246.14400001,79758231.552,0.0,3.51,133.85596800000002
2002-02-16,44478670.2336,45750887.424,0.0,3.47,133.660896
2002-02-17,46729516.032,52601287.68,0.0,3.46,133.773672
2002-02-18,59280427.9296,55537173.50399999,0.0,3.53,133.810248
2002-02-19,77703111.4752,76333031.424,0.0,3.65,133.788912
2002-02-20,83770608.84480001,85874660.352,0.0,3.72,133.816344
2002-02-21,74082185.62560001,74620431.35999998,0.0,3.78,133.785864
2002-02-22,72075996.9792,71684545.536,0.0,3.84,133.755384
2002-02-23,52454493.3888,56515802.112,0.0,3.86,133.755384
2002-02-24,82938774.528,85874660.352,0.0,3.81,133.849872
2002-02-25,104297343.89760001,99575460.86400001,0.0,3.73,133.85292
2002-02-26,98817023.6928,103000660.992,0.0,3.74,133.874256
2002-02-27,115649435.75040002,110095718.39999999,0.0,3.66,133.83768
2002-02-28,88932874.752,85630003.19999999,0.0,3.62,133.758432
2002-03-01,55904159.232,65078802.432000004,0.0,3.71,133.85596800000002
2002-03-02,60430316.544,53824573.44,0.0,3.72,134.07237600000002
2002-03-03,64907542.4256,63855516.672000006,0.0,3.91,133.849872
2002-03-04,63097079.5008,63610859.52,0.0,3.96,133.886448
2002-03-05,68577399.70560001,72663174.144,0.0,4.1,133.901688
2002-03-06,72173859.84,68748659.712,0.0,4.08,133.904736
2002-03-07,69678356.8896,71929202.688,0.0,4.05,133.85901600000003
2002-03-08,78901931.52,74620431.35999998,0.0,4.02,133.810248
2002-03-09,53628847.7184,57739087.872,0.0,4.07,133.82244
2002-03-10,45677490.27840001,48931430.4,0.0,4.09,133.892544
2002-03-11,69311371.1616,68504002.55999999,0.0,4.17,133.89559200000002
2002-03-12,123502930.3296,124285833.21599999,0.0,4.21,133.871208
2002-03-13,121325481.6768,114988861.44,0.0,4.29,133.755384
2002-03-14,109777664.10239999,114499547.13599999,0.0,4.46,133.825488
2002-03-15,85042826.0352,87097946.112,0.0,4.5,133.923024
2002-03-16,90987994.8288,88565889.024,0.0,4.59,134.09676000000002
2002-03-17,54485147.7504,54803202.04799999,0.0,4.61,133.953504
2002-03-18,85458743.19360001,78290288.64,0.0,4.62,133.85901600000003
2002-03-19,79538040.1152,84162060.28799999,0.0,4.68,133.813296
2002-03-20,73348214.16960001,73152488.44799998,0.0,4.79,133.862064
2002-03-21,87122411.8272,84651374.59200001,0.0,4.72,133.85901600000003
2002-03-22,66742471.06560001,68014688.256,0.0,4.71,133.816344
2002-03-23,83452554.5472,86119317.50400001,0.0,4.54,133.846824
2002-03-24,80687928.7296,86608631.808,0.0,4.49,133.938264
2002-03-25,130891576.32,130891576.32,0.0,4.5,133.871208
2002-03-26,151883159.9616,151687434.24,0.0,4.64,133.92912
2002-03-27,160250434.56,154867977.216,0.0,4.79,133.8072
2002-03-28,163308648.95999998,164654263.296,0.0,4.97,133.801104
2002-03-29,176593532.31360003,169792063.488,0.0,5.31,133.688328
2002-03-30,160446160.2816,160495091.71199998,0.0,5.68,133.581648
2002-03-31,153204308.58239996,153400034.304,0.0,5.93,133.60908
2002-04-01,186820201.2672,190098607.104,0.0,6.2,133.602984
2002-04-02,207175676.3136,202820779.00800002,0.0,6.27,133.566408
2002-04-03,164360674.7136,164164948.99199998,0.0,6.2,133.596888
2002-04-04,134390173.59359998,129668290.56,0.0,6.5,133.648704
2002-04-05,133900859.28959998,133582804.99200001,0.0,6.89,133.642608
2002-04-06,167174231.96159998,175419177.98399997,0.0,7.04,133.60908
2002-04-07,164336208.9984,163920291.84000003,0.0,7.35,133.612128
2002-04-08,167369957.6832,170036720.64000002,0.0,7.83,133.663944
2002-04-09,188263678.464,184471492.60800004,0.0,7.93,133.648704
2002-04-10,191835672.8832,196949007.36,38313310.0032,8.01,133.67004
2002-04-11,207224607.74400002,205267350.528,139258850.9184,8.26,133.642608
2002-04-12,184055575.4496,182514235.39199996,128249279.0784,8.47,133.673088
2002-04-13,194453504.4096,199150921.72800002,138378085.17119998,8.7,133.68528
2002-04-14,241794663.3216,239030037.504,162843800.3712,8.89,133.673088
2002-04-15,315289671.7824,318788269.056,194453504.4096,9.04,133.65175200000002
2002-04-16,300879365.5296,302396239.872,173926769.3568,9.04,133.657848
2002-04-17,264498847.02719998,263251095.552,174734137.9584,9.05,133.618224
2002-04-18,231054214.3488,231201008.64000002,174611809.3824,9.13,133.636512
2002-04-19,219041548.18559998,217500208.128,148213302.6816,9.02,133.65175200000002
2002-04-20,202209136.12800002,200863521.792,136053842.2272,9.0,133.676136
2002-04-21,185180998.3488,185450121.216,121814795.9808,9.22,133.6548
2002-04-22,169792063.488,170526034.944,134121050.72639999,9.41,133.6548
2002-04-23,197634047.3856,195481064.44799998,145032759.70560002,9.27,133.648704
2002-04-24,191003838.56639996,186673406.97599998,139112056.62719998,9.32,133.621272
2002-04-25,170354774.9376,167100834.81599998,128738593.38239999,8.91,133.65175200000002
2002-04-26,154378662.912,157069891.584,114230424.26879998,8.92,133.67004
2002-04-27,158953751.6544,159027148.79999998,123625258.9056,9.16,133.65175200000002
2002-04-28,146035854.0288,152421405.69599998,125215530.3936,9.24,133.66699200000002
2002-04-29,166440260.50559998,164898920.448,137326059.4176,9.63,133.6548
2002-04-30,121912658.8416,121105290.24000001,96076863.59040001,9.94,133.660896
2002-05-01,169889926.34879997,170281377.792,138989728.0512,10.0,133.673088
2002-05-02,181657935.35999998,181290949.632,136787813.6832,10.2,133.67004
2002-05-03,178159338.0864,179333692.416,147528262.65600002,10.55,133.65175200000002
2002-05-04,213536762.2656,219457465.34399998,159222874.5216,10.73,133.642608
2002-05-05,196117173.0432,191566550.016,149461054.1568,10.73,133.6548
2002-05-06,188312609.8944,185939435.52,143613748.224,10.64,133.65175200000002
2002-05-07,185034204.05759996,189853949.95199996,130402262.01599999,10.55,133.69137600000002
2002-05-08,178403995.23839998,170036720.64000002,137179265.1264,10.84,133.70661600000003
2002-05-09,147259139.7888,151442777.088,123258273.17760001,10.62,133.69137600000002
2002-05-10,148653685.55519998,148262234.11200002,124383696.0768,10.67,133.645656
2002-05-11,150782202.7776,150708805.632,124359230.36159998,10.92,133.66699200000002
2002-05-12,142732982.47680002,143369091.072,114303821.4144,11.32,133.70356800000002
2002-05-13,135197542.1952,135295405.056,111685989.888,11.37,133.676136
2002-05-14,169180420.608,165632891.90399998,130549056.3072,11.61,133.663944
2002-05-15,171504663.552,175663835.13599998,131650013.49119999,11.71,133.657848
2002-05-16,175614903.7056,172238635.00800002,134072119.29599999,11.6,133.67004
2002-05-17,163259717.5296,168568777.72800002,120934030.2336,11.6,133.636512
2002-05-18,176911586.61119998,176887120.89599997,141999011.02080002,11.49,133.712712
2002-05-19,195114078.72000003,198416950.27199998,153864882.8928,11.55,133.70052
2002-05-20,247788763.5456,245880437.76,159883448.832,11.53,133.660896
2002-05-21,272645930.1888,268388895.74400005,167223163.392,11.44,133.612128
2002-05-22,274138338.816,277441210.36800003,170428172.08319998,11.68,133.6548
2002-05-23,258920663.96159998,256645352.44799998,172630086.45119998,12.15,133.63956000000002
2002-05-24,272572533.04319996,272792724.47999996,172679017.8816,12.5,133.62432
2002-05-25,223959156.94079998,229733065.72800002,153767020.032,12.4,133.657848
2002-05-26,217402345.26719996,213096379.39199996,166513657.6512,12.51,133.70661600000003
2002-05-27,233720977.30560002,230711694.336,164849989.0176,12.95,133.645656
2002-05-28,234699605.9136,233158265.85599998,146696428.33920002,12.55,133.62736800000002
2002-05-29,275435021.7216,276462581.76000005,167908203.41759998,12.02,133.59384
2002-05-30,284952184.93439996,292120639.48800004,173510852.19840002,11.63,133.59384
2002-05-31,344403872.8704,342275355.648,180777169.6128,11.85,133.697472
2002-06-01,334054875.3408,332489069.568,174611809.3824,12.42,133.642608
2002-06-02,324415383.552,322947440.64,250993772.2368,12.84,133.65175200000002
2002-06-03,336476981.14559996,339094812.672,222613542.60479996,13.53,133.67004
2002-06-04,286762647.85919994,287227496.448,209475453.54240003,13.56,133.660896
2002-06-05,286811579.2896,287472153.59999996,218429905.3056,13.48,133.633464
2002-06-06,267630458.57279998,266186981.376,202086807.552,13.38,133.679184
2002-06-07,265281749.91360003,262517124.096,183443932.56960002,13.18,133.663944
2002-06-08,247372846.3872,252486180.864,165902014.7712,12.87,133.599936
2002-06-09,230467037.18400002,226797179.90399998,176617998.0288,12.69,133.636512
2002-06-10,182832289.68960002,187407378.432,147797385.52319998,12.84,133.688328
2002-06-11,208765947.8016,203799407.616,158293177.34399998,13.24,133.679184
2002-06-12,184520424.03840002,184471492.60800004,125142133.24799998,13.85,133.682232
2002-06-13,195285338.7264,192300521.472,138475948.03199998,14.14,133.673088
2002-06-14,186746804.1216,190098607.104,136053842.2272,14.28,133.62432
2002-06-15,188606198.4768,189119978.496,143002105.344,14.33,133.66699200000002
2002-06-16,206074719.12960002,204778036.224,149363191.29599997,14.5,133.65175200000002
2002-06-17,237146177.4336,242455237.63199997,148751548.41599998,14.39,133.61517600000002
2002-06-18,237831217.45919997,228020465.664,152445871.4112,14.04,133.53897600000002
2002-06-19,241623403.3152,248816323.584,165314837.60639998,13.86,133.645656
2002-06-20,227751342.79680002,223127322.624,162843800.3712,14.07,133.657848
2002-06-21,213659090.8416,219457465.34399998,141265039.56480002,14.8,133.657848
2002-06-22,204264256.20479998,203065436.16000003,153718088.6016,15.47,133.66699200000002
2002-06-23,224252745.5232,218968151.03999996,152984117.1456,16.02,133.70356800000002
2002-06-24,227800274.22720003,224595265.53599998,150806668.4928,16.48,133.65175200000002
2002-06-25,228876765.69599998,228999094.27199998,144347719.68,16.75,133.673088
2002-06-26,209206330.67520005,209181864.96,122891287.44959998,16.47,133.61517600000002
2002-06-27,202625053.2864,211383779.328,145644402.58560002,16.13,133.66699200000002
2002-06-28,200496536.06399998,189853949.95199996,160177037.41439998,16.03,133.70052
2002-06-29,213659090.8416,212851722.23999998,171308937.8304,15.98,133.676136
2002-06-30,197903170.2528,200129550.33600003,152029954.2528,16.05,133.682232
2002-07-01,171700389.2736,168079463.424,133020093.54239999,16.08,133.65175200000002
2002-07-02,162819334.656,156580577.28,136714416.53759998,16.41,133.724904
2002-07-03,123429533.18400002,128934319.104,97275683.6352,16.74,133.6548
2002-07-04,133411544.98560002,131870204.92799999,107159832.57599999,16.74,133.68528
2002-07-05,123625258.9056,125998433.28,98890420.8384,16.94,133.694424
2002-07-06,117459898.67519999,114499547.13599999,97520340.78719999,17.09,133.68528
2002-07-07,106572655.4112,104713261.05600001,81544228.7616,17.51,133.682232
2002-07-08,97862860.8,97862860.8,74620431.35999998,17.8,133.676136
2002-07-09,116383407.2064,114499547.13599999,90351886.2336,18.36,133.673088
2002-07-10,95758809.2928,100554089.472,75109745.664,18.75,133.65175200000002
2002-07-11,119882004.48,118658718.72,101850772.3776,18.83,133.697472
2002-07-12,113741109.96480002,109361746.944,86779891.8144,19.51,133.679184
2002-07-13,105618492.5184,110829689.85599999,86290577.51040001,19.58,133.660896
2002-07-14,99771186.5856,95905603.584,81128311.6032,19.41,133.663944
2002-07-15,98303243.67359999,95660946.432,83256828.8256,19.85,133.676136
2002-07-16,92676129.1776,98352175.104,73128022.7328,19.7,133.673088
2002-07-17,101141266.6368,97862860.8,81568694.4768,19.74,133.721856
2002-07-18,101410389.50400001,100064775.16800001,86045920.3584,20.06,133.682232
2002-07-19,85996988.92799999,88321231.87200001,66424416.76799999,20.31,133.63956000000002
2002-07-20,84798168.88319999,83672745.98400001,67305182.51519999,20.49,133.68528
2002-07-21,80467737.2928,84406717.44,66497813.9136,20.66,133.660896
2002-07-22,88076574.72,86608631.808,53188464.844799995,21.19,133.69137600000002
2002-07-23,77409522.8928,80002888.70400001,61164288.0,21.22,133.70052
2002-07-24,91917692.0064,88565889.024,76014977.1264,21.05,133.758432
2002-07-25,83574883.1232,84162060.28799999,68504002.55999999,21.1,133.697472
2002-07-26,85116223.18079999,85630003.19999999,70387862.63039999,21.19,133.673088
2002-07-27,65470253.8752,64834145.28,52601287.68,21.5,133.63956000000002
2002-07-28,86510768.94719999,85140688.896,72198325.55520001,21.52,133.660896
2002-07-29,74669362.79039998,77067002.88,60479247.9744,21.63,133.697472
2002-07-30,85067291.7504,74620431.35999998,70828245.504,21.57,133.663944
2002-07-31,75794785.6896,85874660.352,61262150.8608,21.58,133.657848
2002-08-01,67427511.0912,69482631.168,52576821.96479999,21.94,133.63956000000002
2002-08-02,73592871.32159999,75599059.968,59818673.664,21.6,133.69137600000002
2002-08-03,70338931.19999999,69237974.01599999,56442404.9664,21.7,133.663944
2002-08-04,75599059.968,69482631.168,62191848.0384,21.36,133.709664
2002-08-05,78779602.944,75109745.664,64393762.4064,21.29,133.645656
2002-08-06,76088374.272,84651374.59200001,62632230.912,21.17,133.660896
2002-08-07,74840622.7968,72173859.84,60846233.7024,21.09,133.663944
2002-08-08,65029871.0016,68504002.55999999,52307699.0976,21.0,133.676136
2002-08-09,78632808.6528,79758231.552,65152199.577599995,21.14,133.734048
2002-08-10,77042537.1648,78779602.944,63072613.7856,20.98,133.721856
2002-08-11,89568983.3472,83917403.13599999,74326842.77759999,20.97,133.682232
2002-08-12,84333320.2944,80736860.16,70534656.92159998,21.28,133.676136
2002-08-13,78804068.6592,75843717.12,64785213.8496,21.53,133.63041600000003
2002-08-14,89177531.904,97618203.648,75036348.5184,21.29,133.679184
2002-08-15,81519763.0464,84162060.28799999,67598771.0976,21.2,133.70661600000003
2002-08-16,104175015.32159999,103489975.29599999,90718871.9616,21.5,133.70052
2002-08-17,84651374.59200001,80492203.008,69898548.32640001,21.28,133.663944
2002-08-18,89055203.32800001,90767803.39199999,74791691.3664,20.68,133.697472
2002-08-19,55977556.37759999,65568116.73600001,43353247.334400006,20.56,133.63956000000002
2002-08-20,80516668.72319998,77311660.032,68773125.42719999,20.18,133.599936
2002-08-21,72173859.84,71195231.23200001,60185659.392000005,20.23,133.62432
2002-08-22,79880560.12799999,74131117.05600001,65935102.463999994,20.48,133.84377600000002
2002-08-23,98229846.528,106181203.968,84577977.4464,20.4,133.8072
2002-08-24,98376640.81920001,89789174.78400002,85703400.34560001,20.03,133.71576000000002
2002-08-25,67231785.3696,72663174.144,31536306.8928,20.42,133.65175200000002
2002-08-26,74131117.05600001,73152488.44799998,39291938.61119999,19.77,133.688328
2002-08-27,79146588.67199999,77800974.336,31095924.0192,20.09,133.679184
2002-08-28,72271722.70079999,71929202.688,45383901.695999995,20.13,133.68528
2002-08-29,78926397.23519999,76822345.728,33224441.2416,20.44,133.697472
2002-08-30,72198325.55520001,71195231.23200001,31095924.0192,20.12,133.657848
2002-08-31,71929202.688,74865088.51200001,39022815.744,20.34,133.724904
2002-09-01,54362819.174399994,53824573.44,5260128.767999999,20.47,133.773672
2002-09-02,31022526.8736,33518029.823999997,0.0,20.47,133.86816000000002
2002-09-03,54803202.04799999,53579916.287999995,0.0,20.37,133.89864
2002-09-04,69066714.00960001,71684545.536,0.0,20.25,133.923024
2002-09-05,72614242.71360001,66546745.344,24465.7152,20.27,133.81939200000002
2002-09-06,59916536.524799995,62387573.76,0.0,20.08,133.770624
2002-09-07,51671590.5024,52356630.528000005,0.0,19.84,133.86816000000002
2002-09-08,50032387.58400001,48686773.247999996,0.0,19.68,133.89559200000002
2002-09-09,60748370.84159999,60430316.544,0.0,19.88,133.91997600000002
2002-09-10,51451399.0656,51867316.224,0.0,19.69,133.907784
2002-09-11,50228113.3056,50644030.463999994,0.0,19.38,133.923024
2002-09-12,46974173.18399999,47463487.48799999,0.0,19.72,133.910832
2002-09-13,47414556.05759999,50399373.31200001,0.0,19.87,133.941312
2002-09-14,59353825.07520001,59941002.24,0.0,19.56,133.980936
2002-09-15,37114489.958399996,34496658.432,0.0,19.64,133.962648
